vendorID,lpepPickupDatetime,passengerCount,tripDistance,pickupLongitude,pickupLatitude,dropoffLongitude,dropoffLatitude,totalAmount
2,1421200349.0,1,6.2,-73.92376708984375,40.76395034790039,-73.92023468017578,40.83369445800781,20.8
2,1420078635.0,1,2.05,-73.95362854003906,40.74416732788086,-73.92073059082031,40.741302490234375,13.3
2,1421855380.0,2,0.47,-73.92131805419922,40.7667236328125,-73.91474914550781,40.76690673828125,4.8
2,1420621575.0,3,2.32,-73.97756958007812,40.69342041015625,-73.94691467285156,40.68396759033203,12.8
1,1421435988.0,1,0.7,-73.9806137084961,40.66408920288086,-73.97949981689453,40.671871185302734,6.95
2,1422593277.0,1,13.2,-73.86224365234375,40.7303581237793,-74.0058364868164,40.68369674682617,41.3
2,1420367724.0,1,4.33,-73.901123046875,40.74587631225586,-73.96070861816406,40.76626968383789,18.8
2,1421635540.0,1,4.6,-73.95787048339844,40.73131561279297,-73.94441986083984,40.68690872192383,17.3
2,1420484311.0,3,0.52,-73.9151382446289,40.76383590698242,-73.92142486572266,40.76011657714844,5.8
1,1420914163.0,1,0.9,-73.9411849975586,40.718502044677734,-73.9549789428711,40.71651840209961,6.95
1,1421368604.0,1,0.7,-73.85655975341797,40.751434326171875,-73.8624496459961,40.7465934753418,5.3
2,1421691425.0,1,0.46,-73.9405746459961,40.80585479736328,-73.94334411621094,40.81059646606445,4.3
2,1421346759.0,2,1.34,-73.99083709716797,40.70257568359375,-73.9846420288086,40.691837310791016,12.2
2,1422578664.0,1,2.08,-73.96199798583984,40.7159538269043,-73.96781158447266,40.69607162475586,13.56
1,1422134752.0,1,2.9,-73.95996856689453,40.71392822265625,-73.92675018310547,40.70252227783203,14.3
2,1420184912.0,1,2.61,-73.95597076416016,40.747276306152344,-73.97354888916016,40.744056701660156,17.13
2,1422259573.0,1,0.91,-73.86221313476562,40.7499885559082,-73.87980651855469,40.748130798339844,6.3
2,1422092735.0,1,1.44,-73.95951843261719,40.809139251708984,-73.97286224365234,40.79560852050781,8.3
1,1421728239.0,3,1.0,-73.890380859375,40.7470817565918,-73.89765930175781,40.7398567199707,7.3
2,1420139274.0,5,1.23,-73.8842544555664,40.747581481933594,-73.88069915771484,40.735687255859375,8.3
2,1422452348.0,1,6.71,-73.80001831054688,40.70636749267578,-73.86196899414062,40.76860427856445,27.88
2,1421583195.0,2,3.14,-73.91690063476562,40.818145751953125,-73.87108612060547,40.822593688964844,13.3
1,1421799254.0,2,5.4,-73.95883178710938,40.722171783447266,-73.97823333740234,40.76499557495117,24.95
2,1422648822.0,1,0.64,-73.90032958984375,40.86255645751953,-73.90791320800781,40.864967346191406,6.3
2,1420557540.0,1,0.66,-73.94076538085938,40.79291534423828,-73.94396209716797,40.78847885131836,4.5
2,1421962201.0,5,2.44,-73.95889282226562,40.71681594848633,-73.9896240234375,40.71923065185547,17.94
1,1422455911.0,1,1.7,-73.94990539550781,40.82704544067383,-73.94752502441406,40.80775833129883,8.8
2,1420161996.0,5,1.41,-73.9814453125,40.67496871948242,-73.99744415283203,40.683555603027344,7.5
1,1421048355.0,1,1.9,-73.92935943603516,40.75237274169922,-73.91525268554688,40.77186584472656,12.35
2,1422195384.0,1,2.43,-73.99446868896484,40.702999114990234,-73.9674072265625,40.68528747558594,13.4
1,1422007486.0,1,1.7,-73.94847106933594,40.784854888916016,-73.97171020507812,40.78717803955078,12.7
2,1421678173.0,2,5.3,-73.94432067871094,40.834999084472656,-73.9830093383789,40.77742385864258,22.4
2,1420216010.0,1,4.72,-73.9542236328125,40.7889518737793,-73.97559356689453,40.73318862915039,24.2
2,1422527571.0,1,1.06,-73.96188354492188,40.69794845581055,-73.95427703857422,40.691104888916016,6.8
2,1420727103.0,1,0.93,-73.9472427368164,40.79068374633789,-73.95751190185547,40.782493591308594,6.8
2,1422054507.0,1,2.99,-73.95510864257812,40.72233581542969,-73.95780944824219,40.68688201904297,17.16
2,1421357384.0,5,0.66,-73.8953857421875,40.746421813964844,-73.88386535644531,40.743377685546875,7.1
2,1421307177.0,1,2.23,-73.9519271850586,40.82414627075195,-73.93767547607422,40.804237365722656,11.8
2,1422367904.0,1,1.35,-73.9523696899414,40.789710998535156,-73.9390869140625,40.80516815185547,8.6
1,1422060086.0,1,2.8,-73.88658905029297,40.747535705566406,-73.8644790649414,40.76376724243164,13.3
2,1420855673.0,1,1.05,-73.93993377685547,40.805511474609375,-73.95482635498047,40.80503845214844,9.9
2,1421044377.0,1,1.71,-73.93888092041016,40.805328369140625,-73.96022033691406,40.804683685302734,8.8
2,1420711444.0,1,0.66,-73.96297454833984,40.7200927734375,-73.96548461914062,40.7136344909668,7.05
2,1421448422.0,1,3.4,-73.9975814819336,40.68356704711914,-73.97650909423828,40.647701263427734,17.0
1,1421518156.0,2,1.6,-73.95764923095703,40.6696662902832,-73.97981262207031,40.676204681396484,10.55
2,1421932468.0,1,3.48,-73.95221710205078,40.79849624633789,-73.91043853759766,40.803768157958984,14.8
2,1420901299.0,1,1.97,-73.94300079345703,40.78987121582031,-73.97088623046875,40.796913146972656,12.55
1,1421740464.0,1,8.8,-73.94036102294922,40.68368911743164,-73.91793823242188,40.757598876953125,34.3
2,1421174974.0,4,2.25,-73.97689819335938,40.6870002746582,-74.0007095336914,40.678611755371094,15.3
2,1421445026.0,5,0.83,-73.963134765625,40.80400085449219,-73.95523071289062,40.8120231628418,6.8
2,1421113075.0,1,3.69,-73.95675659179688,40.72092056274414,-73.946533203125,40.68669891357422,14.3
2,1420138024.0,1,0.92,-73.9212875366211,40.76677322387695,-73.92658233642578,40.75641632080078,5.8
2,1421593716.0,1,0.7,-73.92086791992188,40.76670837402344,-73.9259033203125,40.75909423828125,5.8
2,1420901574.0,2,7.59,-73.90342712402344,40.74483871459961,-73.82630157470703,40.756778717041016,27.8
2,1420759485.0,1,2.27,-73.94597625732422,40.80802536010742,-73.94402313232422,40.835243225097656,10.3
2,1421700935.0,1,4.75,-73.9510498046875,40.78599548339844,-73.9828109741211,40.73527145385742,18.3
2,1421071630.0,1,0.83,-73.9114990234375,40.7757453918457,-73.91448974609375,40.782039642333984,5.3
2,1420991385.0,1,1.82,-73.9576644897461,40.80026626586914,-73.97686004638672,40.78788757324219,13.92
2,1421930617.0,1,0.46,-73.94384002685547,40.78886795043945,-73.94949340820312,40.78497314453125,4.8
2,1420086584.0,1,0.69,-73.946044921875,40.82044982910156,-73.93605041503906,40.81510925292969,6.3
2,1421869375.0,1,3.14,-73.93920135498047,40.80514144897461,-73.9726333618164,40.785797119140625,17.16
2,1421947145.0,1,1.2,-73.94198608398438,40.75434875488281,-73.92713165283203,40.762779235839844,8.76
1,1422066468.0,2,2.1,-73.94153594970703,40.700557708740234,-73.92000579833984,40.680023193359375,11.3
2,1422129761.0,1,1.71,-73.96150970458984,40.71419143676758,-73.9580078125,40.73214340209961,8.8
2,1420652291.0,1,2.22,-73.83048248291016,40.75938034057617,-73.84620666503906,40.77726364135742,12.3
2,1422093577.0,1,1.56,-73.93925476074219,40.80521011352539,-73.95433044433594,40.78901672363281,11.0
2,1421369744.0,1,1.81,-73.97637939453125,40.6871337890625,-73.98394775390625,40.66969680786133,10.3
2,1422164082.0,1,1.1,-73.93250274658203,40.69733428955078,-73.92265319824219,40.7064208984375,7.3
1,1420728648.0,1,0.7,-73.95071411132812,40.6602897644043,-73.962890625,40.66017150878906,6.3
2,1420814724.0,1,1.0,-73.91908264160156,40.75883483886719,-73.92453002929688,40.7684211730957,8.0
1,1420519153.0,1,4.2,-73.94515228271484,40.78697967529297,-73.99336242675781,40.7493896484375,16.3
1,1422516628.0,1,5.3,-73.96692657470703,40.68170928955078,-73.94287872314453,40.61835861206055,21.8
2,1420844658.0,1,1.22,-73.98397827148438,40.66814422607422,-74.00004577636719,40.67760467529297,11.8
1,1422652534.0,1,0.8,-73.95755004882812,40.71771240234375,-73.96517944335938,40.714210510253906,8.15
2,1421878964.0,1,0.78,-73.97905731201172,40.66981887817383,-73.9771957397461,40.67848205566406,5.8
1,1421395741.0,1,1.1,-73.93910217285156,40.80540084838867,-73.95420837402344,40.805816650390625,8.3
2,1422225216.0,5,1.44,-73.96150970458984,40.714237213134766,-73.94456481933594,40.708011627197266,11.0
1,1420479513.0,2,0.6,-73.95408630371094,40.806236267089844,-73.94892120361328,40.80582046508789,8.75
2,1420933766.0,1,0.78,-73.91886138916016,40.7022705078125,-73.92552185058594,40.69361114501953,6.8
2,1420379956.0,5,0.85,-73.93598937988281,40.69696044921875,-73.95220947265625,40.695003509521484,5.8
2,1421854269.0,1,0.88,-73.95059967041016,40.792152404785156,-73.9455795288086,40.80226516723633,5.8
1,1422123879.0,1,1.3,-73.95391845703125,40.58754348754883,-73.93424987792969,40.58552932739258,8.75
2,1422566139.0,1,0.76,-73.98174285888672,40.66672897338867,-73.99028778076172,40.658626556396484,7.4
2,1421501930.0,1,8.87,-73.94390869140625,40.83854293823242,-73.99375915527344,40.743316650390625,40.3
2,1421914620.0,1,1.8,-73.96685028076172,40.80425262451172,-73.97069549560547,40.78359603881836,12.36
2,1422112706.0,1,1.76,-73.96106719970703,40.802040100097656,-73.97874450683594,40.78335189819336,11.44
2,1420713246.0,1,1.81,-73.83055877685547,40.759368896484375,-73.81755065917969,40.77686309814453,11.2
2,1420756679.0,1,1.03,-73.92100524902344,40.76723861694336,-73.9073257446289,40.76797103881836,6.3
2,1422222010.0,1,1.43,-73.9417953491211,40.82234191894531,-73.94029235839844,40.80975341796875,10.8
2,1420084742.0,1,0.75,-73.92546081542969,40.76176071166992,-73.91595458984375,40.75463104248047,6.8
2,1420943796.0,1,2.22,-73.9574203491211,40.72554397583008,-73.94291687011719,40.705562591552734,12.8
2,1421295473.0,1,1.12,-73.88735961914062,40.747467041015625,-73.8750228881836,40.751182556152344,7.3
2,1420363682.0,1,1.26,-73.94496154785156,40.82084655761719,-73.95476531982422,40.80522537231445,7.8
2,1420758638.0,1,3.25,-73.9626693725586,40.71001052856445,-73.99636840820312,40.726837158203125,15.3
2,1420747043.0,1,4.01,-73.9549789428711,40.73439025878906,-73.916259765625,40.70008087158203,21.2
2,1420535856.0,1,1.31,-73.94538879394531,40.81798553466797,-73.9405746459961,40.80594253540039,9.2
2,1422168755.0,2,8.46,-73.99311065673828,40.69300842285156,-73.96732330322266,40.77171325683594,32.76
2,1421696156.0,1,1.03,-73.84432983398438,40.72090148925781,-73.85929870605469,40.72031784057617,6.8
1,1422084287.0,1,8.2,-73.93399810791016,40.84910583496094,-73.97416687011719,40.759971618652344,31.0
2,1420242152.0,1,1.24,-73.99200439453125,40.6903076171875,-73.98640441894531,40.702518463134766,8.6
2,1421870490.0,1,1.33,-73.95166015625,40.7138671875,-73.9456787109375,40.72685623168945,9.8
2,1420575208.0,1,0.6,-73.84916687011719,40.713191986083984,-73.84423065185547,40.7209358215332,5.3
2,1422509573.0,1,2.59,-73.99234008789062,40.689903259277344,-73.95291900634766,40.674373626708984,12.3
2,1420854169.0,1,1.91,-73.8843765258789,40.750038146972656,-73.91802215576172,40.758506774902344,10.3
1,1422636892.0,1,0.6,-73.95223999023438,40.693328857421875,-73.94876861572266,40.68702697753906,6.3
2,1421756734.0,1,7.94,-73.94190979003906,40.82278060913086,-74.00325012207031,40.74019241333008,33.3
2,1420910341.0,1,11.9,-73.88821411132812,40.85364532470703,-73.97222137451172,40.784568786621094,44.6
2,1420845051.0,1,2.26,-73.80754089355469,40.70014953613281,-73.80620574951172,40.72493362426758,10.8
2,1422034243.0,1,1.94,-73.88367462158203,40.7477912902832,-73.87085723876953,40.72721481323242,18.5
2,1421656980.0,6,11.89,-73.99737548828125,40.69218826293945,-73.86566925048828,40.77090072631836,40.4
2,1420927640.0,1,5.94,-73.95586395263672,40.71405029296875,-73.99568939208984,40.75917434692383,33.3
2,1421103877.0,3,2.73,-73.8944320678711,40.85039138793945,-73.86346435546875,40.83777618408203,11.8
2,1420087872.0,2,10.51,-73.95183563232422,40.6916618347168,-73.95417785644531,40.770137786865234,36.3
2,1421696606.0,6,0.86,-73.98949432373047,40.703338623046875,-73.99217224121094,40.69917297363281,6.8
2,1421557660.0,5,2.45,-73.80907440185547,40.723899841308594,-73.82015991210938,40.70505142211914,15.1
2,1421066580.0,6,0.71,-73.92133331298828,40.76664352416992,-73.92608642578125,40.773284912109375,7.3
1,1421608089.0,1,5.0,-73.97862243652344,40.67914581298828,-73.95109558105469,40.72433853149414,26.75
2,1420237102.0,1,11.7,-73.92318725585938,40.75563049316406,-73.90184783935547,40.86318588256836,35.8
2,1422531079.0,1,2.03,-73.91130828857422,40.768497467041016,-73.93632507324219,40.749874114990234,11.3
2,1421693538.0,1,1.26,-73.9406509399414,40.80317687988281,-73.94351959228516,40.811092376708984,8.3
1,1421512345.0,2,0.6,-73.93331909179688,40.85574722290039,-73.93453979492188,40.84877014160156,6.8
2,1421230181.0,1,0.52,-73.94263458251953,40.81155014038086,-73.94192504882812,40.81706237792969,5.3
2,1420917463.0,1,2.28,-73.9366226196289,40.81227111816406,-73.9149398803711,40.8360710144043,10.0
2,1422530656.0,1,11.94,-73.91249084472656,40.76698684692383,-73.87540435791016,40.683353424072266,36.8
1,1422181889.0,1,2.8,-73.95250701904297,40.786476135253906,-73.98216247558594,40.77490997314453,16.8
2,1422607076.0,1,1.77,-73.94513702392578,40.83401870727539,-73.9229965209961,40.82359313964844,13.3
1,1421060321.0,1,4.1,-73.99849700927734,40.681640625,-74.00765228271484,40.72465515136719,23.15
1,1421319209.0,1,3.6,-73.897705078125,40.867610931396484,-73.92190551757812,40.825469970703125,16.3
2,1420284504.0,1,2.86,-73.95209503173828,40.687564849853516,-73.94963836669922,40.65717697143555,15.2
2,1420971594.0,1,1.25,-73.9531478881836,40.791656494140625,-73.95271301269531,40.77827835083008,6.8
1,1420729472.0,1,1.2,-73.96334838867188,40.8089485168457,-73.96117401123047,40.79658126831055,9.75
2,1420655466.0,1,1.49,-73.98365020751953,40.67654037475586,-73.96369171142578,40.67715835571289,11.8
2,1420833820.0,1,1.7,-73.99288177490234,40.689788818359375,-73.96861267089844,40.69307327270508,10.3
2,1421448433.0,6,1.77,-73.88905334472656,40.747093200683594,-73.85568237304688,40.7515869140625,9.3
1,1422128176.0,1,1.7,-73.95099639892578,40.78622055053711,-73.97371673583984,40.78450012207031,11.16
1,1422109671.0,1,4.8,-73.97613525390625,40.6871223449707,-73.9509048461914,40.73625946044922,25.05
1,1421183570.0,1,0.8,-73.98267364501953,40.686153411865234,-73.9915771484375,40.6810417175293,6.3
2,1421478991.0,1,1.24,-73.93904113769531,40.80513000488281,-73.951171875,40.791015625,7.8
2,1422466269.0,1,1.82,-73.92160034179688,40.76654815673828,-73.91360473632812,40.75020217895508,10.8
2,1420597027.0,1,1.3,-73.84391784667969,40.721309661865234,-73.85448455810547,40.70619201660156,7.3
2,1420344037.0,1,4.93,-73.97554016113281,40.69599533081055,-73.92003631591797,40.659603118896484,18.8
2,1420886298.0,1,2.77,-73.94881439208984,40.71916580200195,-73.96601867675781,40.688819885253906,14.55
2,1422097248.0,1,1.46,-73.89556884765625,40.746421813964844,-73.91683959960938,40.75243377685547,8.3
2,1421388874.0,1,7.55,-73.949951171875,40.78547668457031,-73.88648986816406,40.744537353515625,33.63
2,1420846349.0,2,1.52,-73.93510437011719,40.696956634521484,-73.9417953491211,40.711936950683594,8.8
2,1421345845.0,2,3.2,-73.91797637939453,40.76032638549805,-73.91653442382812,40.759395599365234,20.6
2,1421270056.0,1,1.02,-73.95781707763672,40.71773910522461,-73.94365692138672,40.72639465332031,8.6
1,1420087897.0,1,1.5,-73.89056396484375,40.825138092041016,-73.8807144165039,40.841583251953125,9.95
2,1422543829.0,1,1.14,-73.9551010131836,40.80487823486328,-73.9665756225586,40.807472229003906,7.3
2,1421339700.0,1,7.62,-73.94377136230469,40.83538055419922,-73.99114990234375,40.751304626464844,31.4
2,1422122746.0,1,7.55,-73.9564208984375,40.74758529663086,-73.84722137451172,40.72487258911133,28.4
2,1420802871.0,1,2.18,-73.99011993408203,40.6939811706543,-73.97016143798828,40.69453811645508,11.0
2,1421761690.0,1,2.45,-73.80729675292969,40.699440002441406,-73.8319320678711,40.679935455322266,10.8
2,1420932569.0,6,1.96,-73.9622802734375,40.68714141845703,-73.92532348632812,40.689918518066406,10.8
1,1421910595.0,1,3.0,-73.92147064208984,40.86764907836914,-73.94036102294922,40.83113479614258,11.8
2,1420532789.0,1,7.82,-73.9383773803711,40.796226501464844,-74.00370788574219,40.722511291503906,34.3
2,1420296993.0,1,1.35,-73.95399475097656,40.58747863769531,-73.93128967285156,40.585296630859375,8.3
1,1420311731.0,3,2.6,-73.96415710449219,40.712913513183594,-73.97805786132812,40.725059509277344,14.8
1,1421911626.0,1,2.5,-73.93934631347656,40.79055404663086,-73.9717788696289,40.7949104309082,17.0
2,1420888872.0,1,4.86,-73.94766998291016,40.8303108215332,-73.90576934814453,40.86726379394531,16.3
2,1420577332.0,1,0.47,-73.94982147216797,40.78545379638672,-73.95072174072266,40.77931213378906,5.3
1,1421365740.0,1,4.4,-73.99050903320312,40.686668395996094,-73.94269561767578,40.70454025268555,16.8
1,1420714676.0,1,1.9,-73.95397186279297,40.587379455566406,-73.96475219726562,40.59793472290039,8.8
2,1421460739.0,1,1.14,-73.9108657836914,40.776039123535156,-73.8951644897461,40.76836013793945,6.8
2,1421873555.0,1,4.13,-73.94192504882812,40.812679290771484,-73.9725112915039,40.76309585571289,18.5
2,1420142000.0,1,8.7,-73.93939971923828,40.677101135253906,-73.97600555419922,40.76567459106445,32.8
2,1422447569.0,2,0.62,-73.98548889160156,40.67018127441406,-73.97953033447266,40.677734375,6.62
2,1420337747.0,1,0.27,-73.92253112792969,40.81740188598633,-73.92847442626953,40.818904876708984,4.8
2,1421940972.0,1,3.32,-73.93940734863281,40.805320739746094,-73.979736328125,40.78633117675781,20.6
2,1420494245.0,1,0.77,-73.97684478759766,40.68328094482422,-73.9678955078125,40.68341827392578,7.8
2,1420625662.0,1,0.65,-73.93573760986328,40.761173248291016,-73.94267272949219,40.75410842895508,4.8
2,1421495579.0,1,0.56,-73.94334411621094,40.8109130859375,-73.94453430175781,40.806514739990234,5.8
2,1422112260.0,1,3.6,-73.90953063964844,40.775333404541016,-73.89949035644531,40.7436637878418,12.8
2,1422431590.0,1,1.78,-73.91899871826172,40.75898361206055,-73.89790344238281,40.77954864501953,10.8
2,1420852122.0,5,7.05,-73.92154693603516,40.766815185546875,-73.94409942626953,40.71244812011719,27.8
1,1422095968.0,1,0.8,-73.94622802734375,40.81217575073242,-73.95347595214844,40.802040100097656,6.95
2,1420364519.0,2,6.7,-73.99531555175781,40.6965217590332,-73.96427154541016,40.75654602050781,24.8
1,1420348661.0,1,4.1,-73.94862365722656,40.82914733886719,-73.97918701171875,40.78474044799805,16.8
2,1420332970.0,1,1.82,-73.93636322021484,40.7130012512207,-73.90609741210938,40.70685577392578,11.42
2,1421880474.0,1,2.93,-73.96646881103516,40.71062469482422,-73.9874267578125,40.724769592285156,17.16
2,1421959731.0,1,1.23,-73.95487976074219,40.80507278442383,-73.96432495117188,40.808292388916016,9.3
2,1422461862.0,1,1.08,-73.94900512695312,40.797054290771484,-73.9664077758789,40.804317474365234,9.3
1,1422643787.0,1,0.9,-73.94522857666016,40.808013916015625,-73.93826293945312,40.81978988647461,7.3
2,1422044419.0,1,3.02,-73.94743347167969,40.682861328125,-73.95638275146484,40.71418762207031,16.62
2,1422394188.0,5,1.07,-73.89124298095703,40.74699020385742,-73.88948822021484,40.757423400878906,7.3
2,1421319948.0,2,4.4,-73.95478820800781,40.73520278930664,-73.963134765625,40.682708740234375,17.8
2,1421318187.0,1,1.25,-73.93555450439453,40.697235107421875,-73.94962310791016,40.695369720458984,7.8
2,1420952989.0,1,0.9,-73.86187744140625,40.74995040893555,-73.85550689697266,40.742286682128906,6.8
2,1422386326.0,2,1.15,-73.91877746582031,40.75917434692383,-73.90605163574219,40.77174758911133,8.76
1,1421433618.0,2,10.0,-73.9448471069336,40.834327697753906,-73.87064361572266,40.87615203857422,31.8
2,1420303197.0,5,2.65,-73.8855209350586,40.7556266784668,-73.9221420288086,40.764686584472656,13.8
2,1420934546.0,2,5.01,-73.98338317871094,40.672645568847656,-73.9996337890625,40.73419189453125,21.3
2,1421277491.0,1,5.52,-73.99382019042969,40.681739807128906,-74.00341033935547,40.62422180175781,19.3
2,1421532614.0,1,5.33,-73.84478759765625,40.72211456298828,-73.91499328613281,40.759891510009766,21.3
2,1420280537.0,1,2.25,-73.99019622802734,40.6924934387207,-74.01063537597656,40.671966552734375,10.3
2,1420754635.0,1,6.09,-73.96216583251953,40.7098274230957,-73.88276672363281,40.75578308105469,23.3
2,1420245093.0,1,1.06,-73.95657348632812,40.720943450927734,-73.95953369140625,40.71505355834961,6.8
2,1421971333.0,5,1.53,-73.91214752197266,40.77711486816406,-73.90795135498047,40.760597229003906,8.3
2,1421432555.0,1,1.38,-73.94974517822266,40.82768630981445,-73.93984985351562,40.815208435058594,9.3
2,1421303018.0,1,10.85,-73.94445037841797,40.83486557006836,-73.87003326416016,40.7337646484375,39.13
2,1420855625.0,1,0.77,-73.82991027832031,40.71371078491211,-73.83489227294922,40.707252502441406,6.3
2,1421318955.0,1,7.31,-73.95115661621094,40.791221618652344,-73.87236022949219,40.774444580078125,35.4
2,1421576567.0,1,3.61,-73.92084503173828,40.852108001708984,-73.9229507446289,40.81339645385742,12.3
2,1422287135.0,1,1.16,-73.95389556884766,40.787193298339844,-73.97134399414062,40.794517517089844,8.84
2,1422217776.0,1,1.99,-73.90309143066406,40.74615478515625,-73.92874908447266,40.76316452026367,13.5
2,1422159251.0,4,4.9,-73.95770263671875,40.722103118896484,-74.00967407226562,40.732078552246094,22.8
1,1421742569.0,1,0.7,-73.94163513183594,40.79871368408203,-73.95281982421875,40.80451965332031,7.3
2,1421640548.0,1,1.53,-73.95404815673828,40.68381118774414,-73.93243408203125,40.68452835083008,11.0
1,1422279051.0,1,3.2,-73.89183807373047,40.821998596191406,-73.93080139160156,40.81489562988281,14.3
2,1420071389.0,1,1.25,-73.85789489746094,40.72828674316406,-73.84386444091797,40.71674728393555,9.55
2,1421784994.0,1,1.62,-73.93926239013672,40.810508728027344,-73.9301986694336,40.79884719848633,8.3
2,1421579707.0,1,2.27,-73.95538330078125,40.8045539855957,-73.93688201904297,40.83235168457031,10.3
2,1420204372.0,1,2.35,-73.99270629882812,40.693634033203125,-73.99635314941406,40.71559143066406,10.3
2,1422091272.0,1,1.37,-73.95264434814453,40.81059265136719,-73.96552276611328,40.800601959228516,9.36
2,1421714234.0,1,2.9,-73.9232177734375,40.69007873535156,-73.90918731689453,40.66393280029297,16.3
2,1420566370.0,2,5.37,-73.9784164428711,40.68398666381836,-74.00506591796875,40.62451171875,23.3
1,1420319766.0,1,0.9,-73.93779754638672,40.84766387939453,-73.94206237792969,40.83544158935547,6.8
2,1421792427.0,1,1.32,-73.98702239990234,40.6937255859375,-73.96613311767578,40.69455337524414,8.3
1,1421494550.0,1,2.6,-73.99092102050781,40.69316482543945,-73.99267578125,40.72377014160156,12.8
1,1420221592.0,1,0.3,-73.99449920654297,40.70301055908203,-73.99121856689453,40.699867248535156,5.8
2,1421529224.0,1,2.82,-73.90425109863281,40.83384323120117,-73.89432525634766,40.86639404296875,14.0
2,1422261869.0,1,2.79,-73.99291229248047,40.69761276245117,-73.99661254882812,40.725406646728516,16.56
2,1422618108.0,3,3.76,-73.95658874511719,40.74631881713867,-73.97174072265625,40.75969696044922,18.3
1,1421269446.0,1,2.9,-73.95231628417969,40.786529541015625,-73.96031188964844,40.8158073425293,15.35
2,1420127818.0,1,4.32,-73.80145263671875,40.70217514038086,-73.73894500732422,40.68965148925781,15.3
2,1421422269.0,1,7.87,-73.94841003417969,40.824405670166016,-73.98989868164062,40.739463806152344,30.5
2,1421772471.0,1,1.77,-73.89639282226562,40.8466911315918,-73.91938781738281,40.847511291503906,10.3
1,1422057824.0,1,1.5,-73.94560241699219,40.712215423583984,-73.95738983154297,40.72994613647461,10.55
1,1422633946.0,2,0.7,-73.958984375,40.8101692199707,-73.96234130859375,40.80149459838867,6.8
2,1421962037.0,1,1.65,-73.95440673828125,40.80584716796875,-73.9553451538086,40.78850555419922,10.56
2,1421615331.0,1,1.83,-73.97564697265625,40.674373626708984,-73.94978332519531,40.6624755859375,12.68
2,1420898986.0,1,2.27,-73.94463348388672,40.802974700927734,-73.95376586914062,40.77987289428711,10.3
2,1420906864.0,1,2.23,-73.94541931152344,40.80799102783203,-73.93865966796875,40.8337516784668,10.8
2,1421971907.0,1,0.66,-73.92170715332031,40.835182189941406,-73.91775512695312,40.83237075805664,5.8
2,1421193897.0,1,0.76,-73.9977798461914,40.683143615722656,-73.99271392822266,40.693546295166016,5.8
2,1420081091.0,1,3.5,-73.89661407470703,40.70598220825195,-73.87594604492188,40.73588943481445,14.8
2,1421053985.0,1,6.18,-73.82982635498047,40.71398162841797,-73.87915802001953,40.75035095214844,20.3
2,1421842501.0,1,0.7,-73.98125457763672,40.667301177978516,-73.9506607055664,40.723793029785156,19.3
2,1420139931.0,1,1.01,-73.921630859375,40.766727447509766,-73.91583251953125,40.75881576538086,6.8
1,1422012287.0,1,3.9,-73.91655731201172,40.7448616027832,-73.96751403808594,40.77012634277344,22.25
2,1420094625.0,2,0.96,-73.96401977539062,40.681148529052734,-73.97930908203125,40.68238067626953,6.3
1,1421622543.0,1,1.3,-73.95587921142578,40.714073181152344,-73.94229888916016,40.704551696777344,10.55
1,1421377094.0,1,1.8,-73.88050079345703,40.74797821044922,-73.89579010009766,40.755558013916016,10.3
2,1421087578.0,5,1.62,-73.92100524902344,40.743675231933594,-73.91117095947266,40.764259338378906,13.15
2,1420710528.0,1,0.69,-73.99373626708984,40.685546875,-73.99089050292969,40.691619873046875,11.0
2,1421592651.0,1,4.63,-73.95411682128906,40.74244689941406,-73.98210144042969,40.756778717041016,21.8
2,1420487206.0,1,0.59,-73.86931610107422,40.73381423950195,-73.86278533935547,40.73757553100586,6.8
2,1421962866.0,1,5.52,-73.95869445800781,40.74367904663086,-73.98661804199219,40.757869720458984,24.8
1,1422570320.0,1,1.0,-73.95768737792969,40.71803283691406,-73.9450454711914,40.72308349609375,7.3
2,1421451502.0,1,1.4,-73.9536361694336,40.79072952270508,-73.97308349609375,40.78940200805664,9.2
1,1420346932.0,1,4.4,-73.96367645263672,40.80312728881836,-73.9266128540039,40.82456970214844,15.8
2,1421218942.0,1,6.47,-73.91251373291016,40.78243637084961,-73.9748306274414,40.741973876953125,29.0
2,1421251941.0,1,1.48,-73.80375671386719,40.71791458129883,-73.78388977050781,40.71615219116211,9.3
2,1421582191.0,1,1.0,-73.90636444091797,40.745452880859375,-73.91481018066406,40.753082275390625,5.8
2,1422644510.0,1,0.97,-73.92120361328125,40.76670455932617,-73.92903137207031,40.775882720947266,8.6
2,1421006684.0,1,0.8,-73.949951171875,40.826988220214844,-73.94256591796875,40.83701705932617,7.4
2,1422455498.0,1,17.12,-73.92802429199219,40.736717224121094,-73.78334045410156,40.64883041381836,47.3
2,1421872922.0,1,0.65,-73.94600677490234,40.80791091918945,-73.9531021118164,40.814109802246094,5.8
2,1422146016.0,1,0.39,-73.95787811279297,40.71967315673828,-73.96150207519531,40.71833419799805,4.8
2,1422115271.0,1,1.81,-73.96110534667969,40.661006927490234,-73.98030090332031,40.676368713378906,10.4
2,1421551014.0,1,3.42,-73.96517181396484,40.71427917480469,-73.96810913085938,40.68010330200195,18.8
2,1422645449.0,1,0.45,-73.94963836669922,40.79642105102539,-73.95381927490234,40.790809631347656,5.3
1,1420072364.0,1,8.6,-73.92240905761719,40.81822967529297,-73.8254623413086,40.840354919433594,26.3
